Compacting,Eventuality
Shearing,Eventuality
Fracturing,Eventuality
Hummocking,Eventuality
Ridging,Eventuality
Finger rafting,Eventuality
Rafting,Eventuality
Shore ice ride-up,Eventuality
Shore ice ride-ups,Eventuality
Shore ice rideup,Eventuality
Shore ice rideups,Eventuality
Shore ice ride up,Eventuality
Shore ice ride ups,Eventuality
Weathering,Eventuality
Fracture,Openings_ice
Fractures,Openings_ice
Tide crack,Openings_ice
Tide cracks,Openings_ice
Crack,Openings_ice
Cracks,Openings_ice
Flaw lead,Openings_ice
Flaw leads,Openings_ice
Flaw,Openings_ice
Flaws,Openings_ice
Fractures' concentration,Trait
Very small fracture,Openings_ice
Very small fractures,Openings_ice
Small fracture,Openings_ice
Small fractures,Openings_ice
Medium fracture,Openings_ice
Medium fractures,Openings_ice
Large fracture,Openings_ice
Large fractures,Openings_ice
Fracture zone,Openings_ice
Fracture zones,Openings_ice
Shore lead,Openings_ice
Shore leads,Openings_ice
Lead,Openings_ice
Leads,Openings_ice
Shore polynya,Openings_ice
Shore polynyas,Openings_ice
Flaw polynya,Openings_ice
Flaw polynyas,Openings_ice
Recurring polynya,Openings_ice
Recurring polynyas,Openings_ice
Polynya,Openings_ice
Polynyas,Openings_ice
Level ice,Ice_surface
Deformed ice,Ice_surface
Finger rafted ice,Ice_surface
Rafted ice,Ice_surface
Ice rafting concentration,Trait
Ridged ice,Ice_surface
Consolidated ridge,Ice_surface
Consolidated ridges,Ice_surface
Shear ridge,Ice_surface
Shear ridges,Ice_surface
Ridge,Ice_surface
Ridges,Ice_surface
Hummock,Ice_surface
Hummocks,Ice_surface
Ice ridge concentration,Trait
Hummocked ice,Ice_surface
Rubble field,Ice_surface
Rubble fields,Ice_surface
Ram,Ice_surface
Rams,Ice_surface
Bare ice,Ice_surface
Snow-covered ice,Ice_surface
Snow covered ice,Ice_surface
Snow cover concentration,Trait
Sastrugi,Ice_surface
Snowdrift,Ice_surface
Snowdrifts,Ice_surface
Dirty ice,Ice_surface
Frost flowers,Ice_surface
Puddle,Melting_stage
Puddles,Melting_stage
Thaw holes,Melting_stage
Dried ice,Melting_stage
Rotten ice,Melting_stage
Flooded ice,Melting_stage
Shore melt,Melting_stage
Ice of land origin,Ice_source
Firn,Ice_source
Firns,Ice_source
Glacier ice,Ice_source
Glacier,Ice_source
Glaciers,Ice_source
Ice wall,Ice_source
Ice walls,Ice_source
Ice stream,Ice_source
Ice streams,Ice_source
Glacier tongue,Ice_source
Glacier tongues,Ice_source
Ice shelf,Ice_source
Ice shelves,Ice_source
Calving,Eventuality
Water sky,Trait
Ice blink,Trait
Frost smoke,Trait
air,Air
shelf,Area
ice sheet,Area
snow cover,Area
pond,Area
arctic sea ice extent,Area
sea ice extent,Area
sea ice cover,Area
ice extent,Area
low-water mark,Area
high-water mark,Area
fractional coverage,Area
ice cover,Area
loss,Eventuality
growth,Eventuality
melt,Eventuality
melt out,Eventuality
decline,Eventuality
melting,Eventuality
drifting,Eventuality
move,Eventuality
broke,Eventuality
broken up,Eventuality
deplete,Eventuality
survive,Eventuality
open,Eventuality
open up,Eventuality
expand,Eventuality
expanding,Eventuality
increase,Eventuality
decrease,Eventuality
ice decline,Eventuality
retreat,Eventuality
decline,Eventuality
grow,Eventuality
absorb,Eventuality
reflect,Eventuality
clogs ,Eventuality
gains,Eventuality
dwindling,Eventuality
dwindle,Eventuality
floating,Eventuality
deformation,Eventuality
crevassing,Eventuality
calving,Eventuality
froze,Eventuality
global warming,Eventuality
form,Eventuality
conglation,Eventuality
forming,Eventuality
re-frozen,Eventuality
freeze-up,Eventuality
pressure,Eventuality
motion,Eventuality
ice station,Location
snow,Snow
mass,Trait
concentration,Trait
thickness,Trait
albedo,Trait
depth,Trait
temperature,Trait
reflectivity,Trait
density,Trait
ATID,Trait
extent,Trait
width,Trait
energy,Trait
color,Trait
texture,Trait
opacity,Trait
energy adsorption,Trait
age,Trait
sea level,Value
water,Water
air,Air
channel,Area
coast,Area
coastline,Area
cover,Area
fractional coverage,Area
mark,Area
part,Area
parts,Area
passage,Area
pond,Area
region,Area
river,Area
route,Area
sea,Area
seas,Area
sheet,Area
shelf,Area
shelves,Area
shore,Area
shores,Area
side,Area
sides,Area
surface,Area
ocean,Area 
central,Direction
clockwise,Direction
counter-clockwise,Direction
dipole-like,Direction
east,Direction
eastern,Direction
north,Direction
northeastern,Direction
northern,Direction
northwestern,Direction
south,Direction
southeastern,Direction
southern ,Direction
southward,Direction
northward,Direction
southerly,Direction
westerly,Direction
northerly,Direction
easterly,Direction
eastward,Direction
westward,Direction
southwestern,Direction
west,Direction
western,Direction
absorb,Eventuality
atmosphere,Eventuality
break,Eventuality
breaking,Eventuality
broke,Eventuality
broken up,Eventuality
Calve,Eventuality
calving,Eventuality
change,Eventuality
changed,Eventuality
changes,Eventuality
changing,Eventuality
circulation,Eventuality
clogs ,Eventuality
cloud,Eventuality
condition,Eventuality
conditions,Eventuality
conglation,Eventuality
crevassing,Eventuality
current,Eventuality
currents,Eventuality
decline,Eventuality
declined,Eventuality
declines,Eventuality
declining,Eventuality
decrease,Eventuality
decreased,Eventuality
decreases,Eventuality
decreasing,Eventuality
deformation,Eventuality
deforms,Eventuality
deplete,Eventuality
drifting,Eventuality
dwindle,Eventuality
dwindled,Eventuality
dwindling,Eventuality
expand,Eventuality
expanded,Eventuality
expanding,Eventuality
fall,Eventuality
falling,Eventuality
fell,Eventuality
floating,Eventuality
floats,Eventuality
flow,Eventuality
flowed,Eventuality
flowing,Eventuality
flows,Eventuality
form,Eventuality
formed,Eventuality
forming,Eventuality
freeze-up,Eventuality
freezes,Eventuality
freezing,Eventuality
froze,Eventuality
gained,Eventuality
gaining,Eventuality
gains,Eventuality
global warming,Eventuality
grew,Eventuality
grow,Eventuality
growing,Eventuality
grows,Eventuality
growth,Eventuality
heat,Eventuality
heated,Eventuality
heating,Eventuality
increase,Eventuality
increased,Eventuality
increases,Eventuality
increasing,Eventuality
intensified,Eventuality
intensify,Eventuality
intensifying ,Eventuality
loss,Eventuality
melt,Eventuality
melt out,Eventuality
melted,Eventuality
melting,Eventuality
melts,Eventuality
motion,Eventuality
move,Eventuality
moved,Eventuality
moving,Eventuality
open,Eventuality
open up,Eventuality
opening,Eventuality
oscilating,Eventuality
oscillation,Eventuality
pattern,Eventuality
patterns,Eventuality
phase,Eventuality
phases,Eventuality
pressure,Eventuality
pressures,Eventuality
re-frozen,Eventuality
reach,Eventuality
reached,Eventuality
reaches,Eventuality
reaching,Eventuality
reduce,Eventuality
reduced,Eventuality
reducing,Eventuality
reflect,Eventuality
reflected,Eventuality
reflecting,Eventuality
reflects,Eventuality
release,Eventuality
released,Eventuality
releases,Eventuality
releasing,Eventuality
remain,Eventuality
remains,Eventuality
retreat,Eventuality
retreated,Eventuality
retreating,Eventuality
retreats,Eventuality
slow,Eventuality
slow down,Eventuality
slowed,Eventuality
slowed down,Eventuality
slowing,Eventuality
slowing down,Eventuality
slows,Eventuality
snowed,Eventuality
snowing,Eventuality
sped-up,Eventuality
speed-up,Eventuality
spread out,Eventuality
survive,Eventuality
survived,Eventuality
surviving,Eventuality
thickened,Eventuality
thickening,Eventuality
weather,Eventuality
wind,Eventuality
winds,Eventuality
ice,Ice
Alaska,Location
Arctic,Location
Arctic Ocean,Location
Atlantic,Location
Baffin Bay,Location
Barents Sea,Location
Barrents and Beaufort seas,Location
Barrow,Location
Beaufort and Chukchi seas,Location
Beaufort Sea,Location
Bering Strait,Location
Canadian Archipelago,Location
Chukchi Sea,Location
circuates,Location
circulated,Location
circulating,Location
East Greenland Sea,Location
East Siberian Sea,Location
Fram Strait,Location
Greenland,Location
Hudson Bay,Location
ice station,Location
Kara Sea,Location
Laptev,Location
New Siberian Islands,Location
North Pole,Location
Northern Hemisphere,Location
Northern Sea Route,Location
Northwest Passage,Location
Norwegian Sea,Location
Parry Channel,Location
pole,Location
poles,Location
Russia,Location
Siberian,Location
South Pole,Location
Spitsbergen,Location
autumn,Season
melt season,Season
spring,Season
summer,Season
summers,Season
the melt season,Season
the summer melt season,Season
winter,Season
winters,Season
snow,Snow
daily,Time
monthly,Time
weekly,Time
yearly,Time
age,Trait
albedo,Trait
ATID,Trait
color,Trait
concentration,Trait
density,Trait
depth,Trait
energy,Trait
energy adsorption,Trait
extent,Trait
intensity,Trait
linear rate,Trait
mass,Trait
opacity,Trait
pace,Trait
rate,Trait
rates,Trait
reflectivity,Trait
temperature,Trait
texture,Trait
thickness,Trait
trend,Trait
volume,Trait
width,Trait
%,Unit
degrees Celsius,Unit
degrees Fahrenheit,Unit
kilometer,Unit
meter,Unit
mile,Unit
square kilometer,Unit
square mile,Unit
cold,Value
cool,Value
hot,Value
hPa level,Value
negative,Value
positive,Value
sea level,Value
warm,Value
water,Water
aground,Ice_attachment
concentrations,Trait
thicknesses,Trait
